id;long_deg;lat_deg;Time_s_AVG;Relevage;Actif/passif;traction;patinage
46767;4.389272222;50.54128611;99347.60213;28;1;-2340;7
47229;4.391488889;50.54188056;99809.57152;28;1;-2340;6.4
48520;4.390872222;50.54176944;101100.5337;28;1;-2340;9.4
48567;4.392261111;50.54211111;101147.5401;28;1;-2340;10.5
48850;4.39015;50.54165556;101430.483;28;1;-2340;7.2
49806;4.392980556;50.54243611;102386.4214;28;1;-2340;11
50882;4.393086111;50.54248611;103462.4416;28;1;-2340;6.4
54683;4.390119444;50.54195833;107263.2358;28;1;-2340;6.4
57407;4.394394444;50.53976111;109987.0889;28;1;-2340;10.1
58225;4.394547222;50.54135833;110805.0465;28;1;-2340;15.6
58275;4.394636111;50.54197778;110855.0141;28;1;-2340;12.6
61285;4.387886111;50.53857778;113864.8992;28;1;-2340;2.7
61514;4.387886111;50.53911111;114093.8628;28;1;-2340;10.8
49641;4.392752778;50.54233611;102221.458;28;1;-2300;9.5
1563;4.389422222;50.53805556;6889.246731;28;1;-2295;9.3
6293;4.390816667;50.53871111;11619.00158;28;1;-2295;7.3
6780;4.392222222;50.5391;12106.01005;28;1;-2295;8.5
6823;4.393477778;50.53941667;12149.00649;28;1;-2295;4.3
7643;4.388386111;50.53824444;12968.93116;28;1;-2295;7.9
9205;4.391069444;50.53901111;14530.86552;28;1;-2295;6.1
11367;4.389980556;50.53887222;16692.74161;28;1;-2295;6.8
11368;4.390008333;50.53888056;16693.74376;28;1;-2295;8.4
11432;4.3919;50.53934722;16757.75555;28;1;-2295;8
12715;4.389469444;50.53886944;18040.69849;28;1;-2295;7.9
14754;4.391022222;50.53942778;20079.57123;28;1;-2295;10.3
15098;4.394305556;50.54023056;20423.60895;28;1;-2295;16
43654;4.389069444;50.54094167;96234.74998;28;1;-2295;6.7
45783;4.388013889;50.54088056;98363.6295;28;1;-2295;6.5
46755;4.389630556;50.54137778;99335.61948;28;1;-2295;8.4
46758;4.389544444;50.54135278;99338.62503;28;1;-2295;8.8
46787;4.388672222;50.54113611;99367.6364;28;1;-2295;4.2
46792;4.388522222;50.5411;99372.59864;28;1;-2295;8.1
46795;4.388436111;50.54107778;99375.60375;28;1;-2295;5.3
48581;4.392680556;50.54222222;101161.523;28;1;-2295;7.4
49311;4.391886111;50.54218056;101891.4883;28;1;-2295;10.3
49560;4.390305556;50.54172222;102140.476;28;1;-2295;7.8
49613;4.391927778;50.54211667;102193.4725;28;1;-2295;7.2
49655;4.393161111;50.54244167;102235.4664;28;1;-2295;10.7
49789;4.393477778;50.54257778;102369.4342;28;1;-2295;3.1
49798;4.393213889;50.54250556;102378.4533;28;1;-2295;6.4
50780;4.390202778;50.54178056;103360.3748;28;1;-2295;7.7
57082;4.394863889;50.54246667;109662.0983;28;1;-2295;11.4
61283;4.387886111;50.53860278;113862.8952;28;1;-2295;6.8
61502;4.387902778;50.53891667;114081.893;28;1;-2295;11.8
14647;4.394083333;50.54018611;19972.60162;28;1;-2290.909091;10.7
1389;4.393663889;50.53921944;6715.254272;28;1;-2250;2.5
1467;4.391772222;50.53861389;6793.297201;28;1;-2250;6.5
1510;4.390694444;50.53841111;6836.287781;28;1;-2250;12.3
1626;4.387913889;50.53764444;6952.250251;28;1;-2250;10.4
3781;4.389847222;50.53831944;9107.149718;28;1;-2250;11.7
3819;4.390961111;50.53861944;9145.13215;28;1;-2250;8
3972;4.392611111;50.53900278;9298.146584;28;1;-2250;9.8
4117;4.388383333;50.53791944;9443.122788;28;1;-2250;8.2
4261;4.391177778;50.53869722;9587.14957;28;1;-2250;9.1
4334;4.393269444;50.53928889;9660.134425;28;1;-2250;12.4
4535;4.388230556;50.53792222;9861.080335;28;1;-2250;7.1
4536;4.3882;50.53791667;9862.081161;28;1;-2250;8.1
6445;4.393572222;50.53944722;11770.98382;28;1;-2250;10.9
6594;4.388711111;50.53825833;11920.00565;28;1;-2250;8.2
6600;4.388536111;50.53821667;11926.02503;28;1;-2250;9
6602;4.388477778;50.53820278;11928.03015;28;1;-2250;10.2
9134;4.393202778;50.53951111;14459.91773;28;1;-2250;10.1
9182;4.391744444;50.539175;14507.86355;28;1;-2250;8.3
9275;4.389030556;50.53848889;14600.88326;28;1;-2250;6.5
11345;4.389322222;50.53870556;16670.72907;28;1;-2250;8.1
12004;4.394152778;50.53996389;17329.70041;28;1;-2250;11.2
12220;4.389369444;50.53882222;17545.68813;28;1;-2250;10.5
13312;4.389219444;50.53883889;18637.65938;28;1;-2250;10.9
13348;4.388097222;50.53859167;18673.68477;28;1;-2250;9.9
14576;4.394211111;50.54016389;19901.57421;28;1;-2250;11.7
14655;4.393855556;50.54013333;19980.59486;28;1;-2250;9.5
14700;4.392538889;50.53980556;20025.61779;28;1;-2250;11.55555556
14706;4.392372222;50.53976389;20031.58541;28;1;-2250;10.4
14726;4.391805556;50.53961389;20051.60517;28;1;-2250;12.7
14747;4.391216667;50.53947778;20072.55434;28;1;-2250;11.4
14796;4.389811111;50.53913611;20121.57612;28;1;-2250;10
14800;4.389697222;50.53910556;20125.60746;28;1;-2250;10.90909091
14827;4.388911111;50.53890833;20152.57458;28;1;-2250;8.8
14849;4.388244444;50.53876389;20174.5738;28;1;-2250;7.2
43198;4.391002778;50.54140556;95778.75831;28;1;-2250;11.3
43240;4.392219444;50.54171389;95820.78655;28;1;-2250;5.1
43280;4.3934;50.54198889;95860.81313;28;1;-2250;8
43524;4.392972222;50.54193611;96104.78888;28;1;-2250;4.5
43583;4.391205556;50.54148056;96163.78381;28;1;-2250;4.9
43675;4.388408333;50.54080278;96255.75911;28;1;-2250;7.5
45163;4.390994444;50.54159444;97743.70007;28;1;-2250;6.8
45228;4.389097222;50.54111111;97808.697;28;1;-2250;6.2
45240;4.388738889;50.54101389;97820.66947;28;1;-2250;5.1
45668;4.391733333;50.54181389;98248.65823;28;1;-2250;6.3
45732;4.389580556;50.54128333;98312.61203;28;1;-2250;9.2
46661;4.392352778;50.54203889;99241.61688;28;1;-2250;3.1
46695;4.391380556;50.54181111;99275.64575;28;1;-2250;8.7
46811;4.387952778;50.54096389;99391.6021;28;1;-2250;4.9
46813;4.387891667;50.54094722;99393.60734;28;1;-2250;6.3
48500;4.390269444;50.54161944;101080.5364;28;1;-2250;10.5
48502;4.390327778;50.54163333;101082.5395;28;1;-2250;7
48612;4.393605556;50.54245278;101192.542;28;1;-2250;7.4
48613;4.393633333;50.54246111;101193.5441;28;1;-2250;6.1
48797;4.391752778;50.54204722;101377.5183;28;1;-2250;6.8
49309;4.391944444;50.54219444;101889.4837;28;1;-2250;8.6
49640;4.392722222;50.54232778;102220.4799;28;1;-2250;8.5
53098;4.391269444;50.54214722;105678.294;28;1;-2250;1.8
55125;4.389325;50.54183611;107705.1768;28;1;-2250;10.44444444
55319;4.389247222;50.54178056;107899.2128;28;1;-2250;6.3
55380;4.390875;50.54217778;107960.2046;28;1;-2250;8.3
55481;4.39355;50.54283889;108061.1648;28;1;-2250;10.6
57193;4.394997222;50.54316389;109773.0701;28;1;-2250;17.9
57418;4.394352778;50.53958611;109998.0715;28;1;-2250;9.1
57524;4.394519444;50.540125;110104.0471;28;1;-2250;11.3
57553;4.394569444;50.54059167;110133.0974;28;1;-2250;5.818181818
57554;4.394569444;50.54060556;110134.1233;28;1;-2250;7.5
57555;4.394569444;50.54062222;110135.1249;28;1;-2250;3.4
58087;4.394327778;50.53968056;110667.058;28;1;-2250;12
61528;4.387872222;50.53933056;114107.8481;28;1;-2250;9.9
1543;4.3899;50.53817778;6869.237043;28;1;-2205;9.818181818
1547;4.389802778;50.53814722;6873.265772;28;1;-2205;12
4036;4.390691667;50.53859444;9362.125998;28;1;-2205;9.8
4331;4.393191667;50.53926111;9657.128582;28;1;-2205;12.8
4654;4.390227778;50.53851667;9980.082829;28;1;-2205;7.2
9241;4.390036111;50.53874167;14566.88357;28;1;-2205;8.2
11419;4.391527778;50.53925556;16744.72731;28;1;-2205;9.8
11422;4.391613889;50.53927778;16747.73031;28;1;-2205;8.2
12718;4.389380556;50.53885;18043.70899;28;1;-2205;6.5
14721;4.391938889;50.53965;20046.62125;28;1;-2205;10.63636364
14760;4.390847222;50.53938611;20085.58265;28;1;-2205;10.2
43538;4.392516667;50.54181389;96118.77121;28;1;-2205;3.5
43591;4.390958333;50.54142778;96171.74959;28;1;-2205;5
43636;4.389630556;50.54110556;96216.75988;28;1;-2205;6.9
45192;4.390163889;50.541375;97772.71393;28;1;-2205;6.6
46638;4.393030556;50.54220278;99218.56527;28;1;-2205;8.1
48479;4.389666667;50.54147222;101059.5409;28;1;-2205;8.9
48585;4.3928;50.54225278;101165.5304;28;1;-2205;8.7
48762;4.392811111;50.54230556;101342.4843;28;1;-2205;7.7
48840;4.39045;50.54172778;101420.512;28;1;-2205;7.3
49907;4.389897222;50.54168056;102487.4409;28;1;-2205;6.5
50865;4.392611111;50.54236944;103445.416;28;1;-2205;8.3
50875;4.392888889;50.54243889;103455.4317;28;1;-2205;11.6
57192;4.395;50.54317222;109772.0686;28;1;-2205;18.2
58276;4.394638889;50.54198889;110856.0174;28;1;-2205;14.4
61228;4.387852778;50.53929722;113807.9089;28;1;-2205;6.3
61472;4.387938889;50.53843889;114051.8938;28;1;-2205;15.4
6526;4.390875;50.53878889;11852.00191;28;1;-2200;11.45454545
43325;4.394302778;50.54221111;95905.76712;28;1;-2200;3.636363636
61321;4.387919444;50.53813889;113900.8985;28;1;-2200;7.1
1425;4.392827778;50.53889722;6751.263406;28;1;-2160;8.454545455
1451;4.392180556;50.53870278;6777.262263;28;1;-2160;9.1
1562;4.389447222;50.53806389;6888.246083;28;1;-2160;4.6
1591;4.388752778;50.53785556;6917.255044;28;1;-2160;10.4
3982;4.392344444;50.53890278;9308.165234;28;1;-2160;9.1
4081;4.389419444;50.53821944;9407.123834;28;1;-2160;8.8
6308;4.391247222;50.53881667;11633.98434;28;1;-2160;10.8
6815;4.393247222;50.53935833;12140.9924;28;1;-2160;11.7
11758;4.3882;50.53849444;17083.77214;28;1;-2160;13.8
12249;4.388497222;50.53861111;17574.70039;28;1;-2160;5.8
12253;4.388377778;50.53858056;17578.70963;28;1;-2160;3.2
12760;4.388136111;50.53856389;18085.71213;28;1;-2160;3.9
13339;4.388361111;50.53866389;18664.66709;28;1;-2160;8.3
14737;4.3915;50.53954444;20062.57698;28;1;-2160;9.4
43669;4.388588889;50.54084722;96249.73772;28;1;-2160;6.9
43691;4.38795;50.54071111;96271.74509;28;1;-2160;8
45214;4.389525;50.54121944;97794.66722;28;1;-2160;11.2
49299;4.392244444;50.54226944;101879.4835;28;1;-2160;7.111111111
50903;4.393672222;50.54262778;103483.4017;28;1;-2160;5.2
50919;4.394077778;50.542725;103499.4322;28;1;-2160;3.7
53025;4.389275;50.54166389;105605.2951;28;1;-2160;6.3
56175;4.391855556;50.54243611;108755.146;28;1;-2160;7.3
57014;4.394655556;50.5414;109594.1138;28;1;-2160;10.1
57397;4.394419444;50.53991111;109977.0658;28;1;-2160;9.7
57486;4.394397222;50.53956389;110066.0392;28;1;-2160;7.8
57608;4.394625;50.54149444;110188.0679;28;1;-2160;11.77777778
58144;4.394477778;50.54033611;110724.03;28;1;-2160;10.9
58172;4.394530556;50.54068611;110752.0299;28;1;-2160;2.3
45213;4.389552778;50.541225;97793.69069;28;1;-2150;11.2
61270;4.387875;50.53876389;113849.9023;28;1;-2150;8.9
1565;4.389372222;50.53804444;6891.250717;28;1;-2115;10.6
1577;4.389091667;50.53795;6903.275763;28;1;-2115;10.1
3845;4.391747222;50.53877222;9171.14136;28;1;-2115;10.3
3990;4.392113889;50.53884167;9316.181141;28;1;-2115;9
4446;4.390869444;50.53866944;9772.11618;28;1;-2115;9.6
4480;4.389838889;50.53838056;9806.093653;28;1;-2115;6.8
6540;4.390411111;50.53867778;11866.03585;28;1;-2115;11.1
6597;4.388622222;50.53823611;11923.01428;28;1;-2115;8.4
6816;4.393277778;50.53936389;12141.9942;28;1;-2115;10.8
9138;4.393086111;50.53948333;14463.87384;28;1;-2115;9
11370;4.390066667;50.53889444;16695.74877;28;1;-2115;8.3
12717;4.389411111;50.53885556;18042.70565;28;1;-2115;9.1
43586;4.391111111;50.54145556;96166.78892;28;1;-2115;1.2
45136;4.391822222;50.54179167;97716.6899;28;1;-2115;6.4
45779;4.388136111;50.54091111;98359.62188;28;1;-2115;6.3
46738;4.390127778;50.54149444;99318.63582;28;1;-2115;8.9
46769;4.389211111;50.54126944;99349.60535;28;1;-2115;3.2
46791;4.388552778;50.54110556;99371.59689;28;1;-2115;7.3
48587;4.392861111;50.54226944;101167.5348;28;1;-2115;8.3
48611;4.393575;50.54244444;101191.5399;28;1;-2115;7.2
48756;4.392988889;50.54235278;101336.5214;28;1;-2115;10.8
53050;4.389947222;50.54182222;105630.2954;28;1;-2115;6.6
55338;4.389730556;50.54190278;107918.2142;28;1;-2115;7.7
55863;4.388611111;50.54168056;108443.16;28;1;-2115;6.5
57509;4.394483333;50.53990278;110089.0446;28;1;-2115;17.3
57584;4.394583333;50.54109722;110164.0388;28;1;-2115;6.4
58109;4.394383333;50.53991389;110689.05;28;1;-2115;13.6
58188;4.394541667;50.54089444;110768.0185;28;1;-2115;6.4
58226;4.394547222;50.54136944;110806.049;28;1;-2115;14.2
61289;4.387886111;50.53852778;113868.9102;28;1;-2115;6.9
4301;4.392369444;50.53893611;9627.123984;28;1;-2100;7.8
9264;4.389361111;50.53856944;14589.87662;28;1;-2100;8.1
11417;4.391466667;50.53924167;16742.74272;28;1;-2100;9.7
43683;4.388180556;50.54076389;96263.7533;28;1;-2100;2.5
53059;4.390202778;50.54188611;105639.2929;28;1;-2100;6.5
57091;4.394911111;50.54260278;109671.096;28;1;-2086.363636;11.8
1569;4.389283333;50.53801389;6895.259763;28;1;-2070;8.8
3802;4.390458333;50.53849722;9128.14454;28;1;-2070;11.7
4087;4.38925;50.53816667;9413.139195;28;1;-2070;12.3
4395;4.392391667;50.53895556;9721.113721;28;1;-2070;7.4
4408;4.392008333;50.53885833;9734.093073;28;1;-2070;7.8
4473;4.390044444;50.53844444;9799.121876;28;1;-2070;6.2
4974;4.388475;50.53805833;10300.10909;28;1;-2070;9.5
9142;4.392969444;50.53945278;14467.88039;28;1;-2070;10.5
12959;4.392805556;50.53972222;18284.66716;28;1;-2070;10.3
14693;4.392733333;50.53985556;20018.5809;28;1;-2070;8.8
43277;4.393313889;50.54196944;95857.81123;28;1;-2070;6.5
43523;4.393002778;50.54194444;96103.78806;28;1;-2070;3
43687;4.388063889;50.54073889;96267.73584;28;1;-2070;6.6
45230;4.389038889;50.54109444;97810.70328;28;1;-2070;6.4
45244;4.388616667;50.54098611;97824.67943;28;1;-2070;1.7
46736;4.390186111;50.54151111;99316.63324;28;1;-2070;11
47195;4.392555556;50.54212778;99775.58837;28;1;-2070;3.8
47320;4.388675;50.54119444;99900.55123;28;1;-2070;7.7
48535;4.391311111;50.54187778;101115.563;28;1;-2070;8.3
48831;4.390725;50.54179722;101411.4956;28;1;-2070;5.4
49811;4.392844444;50.54239722;102391.435;28;1;-2070;7.4
49812;4.392813889;50.54239167;102392.4359;28;1;-2070;7.3
53182;4.393572222;50.54272778;105762.2816;28;1;-2070;8.9
55348;4.389994444;50.54197222;107928.1813;28;1;-2070;6.6
55865;4.388566667;50.54166944;108445.1182;28;1;-2070;7.9
55888;4.387972222;50.54151389;108468.1388;28;1;-2070;6.444444444
57588;4.394588889;50.54116667;110168.0482;28;1;-2070;8
61247;4.387855556;50.53906111;113826.8886;28;1;-2070;4.6
61422;4.387991667;50.53767778;114001.865;28;1;-2070;5.9
61487;4.387922222;50.53867778;114066.8712;28;1;-2070;12.4
6328;4.391838889;50.53896111;11653.99965;28;1;-2050;4.3
11360;4.389769444;50.53881944;16685.7468;28;1;-2050;8
49803;4.393069444;50.54246389;102383.4384;28;1;-2050;8.5
61442;4.387969444;50.53800278;114021.8717;28;1;-2050;11.1
1411;4.393152778;50.53902778;6737.250026;28;1;-2025;7.3
4066;4.389847222;50.53834167;9392.138959;28;1;-2025;6.8
4115;4.388444444;50.53793611;9441.117205;28;1;-2025;9.8
4308;4.392563889;50.53901111;9634.118497;28;1;-2025;7.6
4432;4.391280556;50.53874167;9758.088129;28;1;-2025;4
6327;4.391808333;50.53895278;11653.02353;28;1;-2025;9
6355;4.392677778;50.53916944;11680.97421;28;1;-2025;8.8
6365;4.392988889;50.53924722;11690.99403;28;1;-2025;11.7
6444;4.393605556;50.53945556;11769.98011;28;1;-2025;10.6
9171;4.392075;50.53925278;14496.88535;28;1;-2025;6.9
9223;4.390536111;50.53887778;14548.89814;28;1;-2025;5.1
9270;4.389177778;50.538525;14595.87539;28;1;-2025;7.6
11373;4.390161111;50.53891944;16698.75855;28;1;-2025;6.5
11390;4.390675;50.53904444;16715.74601;28;1;-2025;11.9
12707;4.389697222;50.53892778;18032.68091;28;1;-2025;8.4
12987;4.393630556;50.53991944;18312.66197;28;1;-2025;8.8
14654;4.393886111;50.54013889;19979.59291;28;1;-2025;9.2
14675;4.393266667;50.53998611;20000.59196;28;1;-2025;4.9
14684;4.393;50.53991944;20009.60357;28;1;-2025;8
14688;4.392877778;50.53989167;20013.56489;28;1;-2025;7.8
14698;4.392594444;50.53981944;20023.61287;28;1;-2025;11.90909091
14699;4.392566667;50.53981389;20024.64144;28;1;-2025;11.4
14746;4.391247222;50.53948611;20071.55345;28;1;-2025;9.3
14752;4.391077778;50.53944167;20077.56559;28;1;-2025;11.5
14755;4.390994444;50.53941944;20080.57387;28;1;-2025;9.5
14756;4.390966667;50.53941389;20081.57497;28;1;-2025;9
14764;4.390730556;50.53935833;20089.64091;28;1;-2025;9.6
14771;4.390525;50.53931111;20096.55968;28;1;-2025;11.6
14795;4.389838889;50.53914167;20120.57368;28;1;-2025;11.8
14807;4.389494444;50.53905556;20132.54613;28;1;-2025;8.6
14832;4.388761111;50.53887222;20157.58798;28;1;-2025;5
43299;4.393927778;50.542125;95879.78302;28;1;-2025;5.111111111
43326;4.394327778;50.54221667;95906.74519;28;1;-2025;0.777777778
45212;4.389583333;50.54123056;97792.7121;28;1;-2025;9.5
45259;4.388163889;50.54087778;97839.66975;28;1;-2025;4.7
45261;4.3881;50.54086389;97841.67558;28;1;-2025;5.9
45669;4.391702778;50.54180556;98249.65791;28;1;-2025;6
45670;4.391669444;50.54179722;98250.65802;28;1;-2025;8.2
45788;4.387863889;50.54084444;98368.64109;28;0.9;-2025;9.5
46664;4.392263889;50.54201944;99244.57256;28;1;-2025;8.4
46771;4.389147222;50.54125556;99351.60719;28;1;-2025;1.8
46779;4.388905556;50.54119444;99359.62432;28;1;-2025;6.8
46804;4.388172222;50.54101111;99384.62306;28;1;-2025;4.8
48499;4.390238889;50.54161111;101079.5332;28;1;-2025;8.6
48503;4.390358333;50.54163889;101083.5434;28;1;-2025;6.2
48588;4.392888889;50.542275;101168.5359;28;1;-2025;8.8
48761;4.392838889;50.54231389;101341.4823;28;1;-2025;7
48913;4.38825;50.54118611;101493.4962;28;1;-2025;4.9
49215;4.394636111;50.54279722;101795.5201;28;1;-2025;5.9
49588;4.391152778;50.54193056;102168.4546;28;1;-2025;7.2
49596;4.391397222;50.54198611;102176.4749;28;1;-2025;3.2
49799;4.393186111;50.5425;102379.4551;28;1;-2025;4.7
55353;4.390127778;50.54200556;107933.1926;28;1;-2025;4.3
55356;4.390211111;50.542025;107936.2009;28;1;-2025;7.7
55359;4.390294444;50.54204444;107939.2076;28;1;-2025;6.6
55450;4.392747222;50.54263056;108030.1921;28;1;-2025;8
55879;4.388213889;50.54157222;108459.1918;28;1;-2025;6
57358;4.394527778;50.54051389;109938.0814;28;1;-2025;10.8
57541;4.394555556;50.54039444;110121.0558;28;1;-2025;11.1
57558;4.394572222;50.54067222;110138.0591;28;1;-2025;4
57577;4.394580556;50.54098056;110157.0261;28;1;-2025;6.9
58104;4.394361111;50.53986667;110684.0454;28;1;-2025;13.4
58894;4.394472222;50.54315278;111474.0236;28;1;-2025;2.6
61263;4.387863889;50.53885278;113842.9152;28;1;-2025;5
43681;4.388238889;50.54077222;96261.75043;28;1;-2004.545455;5.9
3991;4.392086111;50.53883611;9317.160115;28;1;-2000;7.8
61527;4.387872222;50.53931667;114106.8688;28;1;-2000;10.3
1518;4.3905;50.53836389;6844.262328;28;1;-1980;8.2
1578;4.389066667;50.53794167;6904.277833;28;1;-1980;8.9
3805;4.390544444;50.53852222;9131.149724;28;1;-1980;9
3986;4.392233333;50.53886944;9312.171994;28;1;-1980;8.6
4045;4.390438889;50.53852778;9371.146491;28;1;-1980;10.2
6310;4.391305556;50.53883056;11635.98743;28;1;-1980;9.3
6318;4.391538889;50.53888889;11644.00668;28;1;-1980;6.1
6338;4.392136111;50.53903611;11663.99672;28;1;-1980;3.9
6347;4.392427778;50.53910556;11673.00901;28;1;-1980;10.9
6374;4.393272222;50.53931944;11699.97064;28;1;-1980;11.7
6792;4.392577778;50.53918611;12117.991;28;1;-1980;5.8
7642;4.388416667;50.53825278;12967.93021;28;1;-1980;9
9145;4.392877778;50.53943333;14470.88446;28;1;-1980;7.8
9249;4.389802778;50.53868056;14574.85348;28;1;-1980;5.4
11312;4.388336111;50.53848889;16637.77393;28;1;-1980;7.9
11359;4.389741667;50.53881389;16684.76876;28;1;-1980;8.8
12252;4.388408333;50.53858889;17577.7329;28;1;-1980;6.666666667
14665;4.393558333;50.54006111;19990.5671;28;1;-1980;6.4
14732;4.391641667;50.53957778;20057.56233;28;1;-1980;11.2
43205;4.391194444;50.54145278;95785.76439;28;1;-1980;10.9
43526;4.392908333;50.54192222;96106.7924;28;1;-1980;4
43637;4.389597222;50.5411;96217.76064;28;1;-1980;6.9
45128;4.392061111;50.54185;97708.71642;28;1;-1980;10.3
45222;4.389286111;50.54115278;97802.68362;28;1;-1980;4.2
45268;4.387897222;50.54081944;97848.69668;28;1;-1980;4.8
46740;4.390066667;50.54148056;99320.63987;28;1;-1980;6.7
46768;4.389241667;50.54127778;99348.60417;28;1;-1980;7.3
47232;4.391397222;50.54186111;99812.58136;28;1;-1980;6
48605;4.393397222;50.54240278;101185.5206;28;1;-1980;10.2
48832;4.390694444;50.54178889;101412.4976;28;1;-1980;4.1
48892;4.388894444;50.54134722;101472.4922;28;1;-1980;7.9
51631;4.389863889;50.54174444;104211.3642;28;1;-1980;9.8
54669;4.389747222;50.54186389;107249.208;28;1;-1980;7.5
55346;4.389936111;50.54195833;107926.1773;28;1;-1980;7.9
55360;4.390322222;50.54205;107940.211;28;1;-1980;7.4
57334;4.394569444;50.54091111;109914.0803;28;1;-1980;9.6
58075;4.394291667;50.53954444;110655.0325;28;1;-1980;8.6
12746;4.388552778;50.53865556;18071.70305;28;1;-1963.636364;8.4
48776;4.392383333;50.5422;101356.5014;28;1;-1950;6.9
57596;4.394602778;50.5413;110176.0406;28;1;-1950;10.7
1555;4.389613889;50.53809722;6881.28188;28;1;-1935;12.2
4046;4.390413889;50.53851944;9372.147569;28;1;-1935;7.7
4090;4.389163889;50.53814444;9416.144331;28;1;-1935;10.7
4330;4.393163889;50.53925278;9656.125819;28;1;-1935;12.3
4400;4.392261111;50.53891389;9726.118323;28;1;-1935;7.3
4971;4.388561111;50.53808333;10297.10446;28;1;-1935;6.8
4976;4.388419444;50.53804167;10302.11296;28;1;-1935;10.1
11421;4.391586111;50.53926944;16746.72926;28;1;-1935;8
11425;4.3917;50.53929722;16750.73579;28;1;-1935;6.6
14677;4.393205556;50.53997222;20002.59375;28;1;-1935;7.8
14680;4.393119444;50.53995;20005.59607;28;1;-1935;8.2
14685;4.392969444;50.53991389;20010.60484;28;1;-1935;8.2
14707;4.392344444;50.53975556;20032.56495;28;1;-1935;10.4
14761;4.390819444;50.53937778;20086.5846;28;1;-1935;11.8
46739;4.390097222;50.54148889;99319.63772;28;1;-1935;10.9
46743;4.389980556;50.54145833;99323.64336;28;1;-1935;8.9
47324;4.388552778;50.54116944;99904.55805;28;1;-1935;6
48490;4.389991667;50.54155278;101070.5152;28;1;-1935;10.9
54810;4.393566667;50.5428;107390.2123;28;1;-1935;8.3
61176;4.387847222;50.53991389;113755.8954;28;1;-1935;34.5
61183;4.387844444;50.53984444;113762.9099;28;1;-1935;17.4
61204;4.387847222;50.53958889;113783.919;28;1;-1935;8.7
61246;4.387855556;50.53907222;113825.888;28;1;-1935;5.9
61437;4.387975;50.53791944;114016.8865;28;1;-1935;9.7
61534;4.387863889;50.53943056;114113.8708;28;1;-1935;9.5
46744;4.38995;50.54145278;99324.62146;28;1;-1900;8.1
61504;4.3879;50.53895;114083.871;28;1;-1900;9
3984;4.392288889;50.53888611;9310.167606;28;1;-1890;8.9
6794;4.392636111;50.53920278;12119.99366;28;1;-1890;9.3
9203;4.391127778;50.539025;14528.8606;28;1;-1890;6.8
11757;4.388227778;50.53850278;17082.77058;28;1;-1890;13.8
13338;4.388391667;50.53867222;18663.6646;28;1;-1890;8.1
14681;4.393088889;50.53994444;20006.59772;28;1;-1890;8.3
14686;4.392938889;50.53990556;20011.60747;28;1;-1890;7.3
14695;4.392677778;50.53983889;20020.58496;28;1;-1890;10.4
14734;4.391586111;50.53956111;20059.56928;28;1;-1890;11.6
14778;4.390325;50.53926111;20103.57291;28;1;-1890;10.9
43184;4.390613889;50.54131944;95764.77236;28;1;-1890;15.4
43264;4.392925;50.54187222;95844.78549;28;1;-1890;8.1
45263;4.388036111;50.54085;97843.68101;28;1;-1890;5.8
48480;4.389694444;50.54148056;101060.5417;28;1;-1890;11
48816;4.391177778;50.54191111;101396.5105;28;1;-1890;8.7
49908;4.389869444;50.541675;102488.4422;28;1;-1890;5.1
53051;4.389975;50.54183056;105631.2985;28;1;-1890;8.3
54725;4.391247222;50.54224167;107305.1865;28;1;-1890;7.1
57085;4.394883333;50.54251111;109665.1039;28;1;-1890;10.6
57099;4.394952778;50.54272222;109679.0853;28;1;-1890;8.8
57359;4.394525;50.54049722;109939.0805;28;1;-1890;10.3
57393;4.394427778;50.539975;109973.0551;28;1;-1890;10.9
57579;4.394580556;50.54101389;110159.0796;28;1;-1890;7.4
58152;4.394494444;50.54044444;110732.0456;28;1;-1890;5.5
61329;4.387922222;50.53803611;113908.8948;28;1;-1890;10.5
61499;4.387908333;50.53886944;114078.885;28;1;-1890;11.7
43284;4.393516667;50.54201944;95864.74818;28;1;-1850;6.9
55339;4.389755556;50.54190833;107919.1926;28;1;-1850;8.6
1386;4.393733333;50.53924722;6712.249628;28;1;-1845;8.1
1471;4.391677778;50.53859722;6797.261552;28;1;-1845;9.8
1582;4.388969444;50.53791389;6908.241187;28;1;-1845;11.1
6537;4.390511111;50.53870278;11863.02885;28;1;-1845;9.4
6760;4.391619444;50.53895556;12085.97385;28;1;-1845;8.1
6834;4.393794444;50.53949444;12159.98507;28;1;-1845;10
11404;4.391088889;50.53914722;16729.73643;28;1;-1845;10.3
12742;4.388672222;50.53868056;18067.71631;28;1;-1845;9.1
14666;4.393530556;50.54005278;19991.56764;28;1;-1845;3.5
14678;4.393177778;50.53996389;20003.59527;28;1;-1845;7
14689;4.39285;50.53988611;20014.56555;28;1;-1845;7
14690;4.392819444;50.53987778;20015.5949;28;1;-1845;8.090909091
14694;4.392705556;50.53984722;20019.58392;28;1;-1845;10.4
14774;4.390438889;50.53928889;20099.58952;28;1;-1845;11.11111111
15068;4.393486111;50.54002778;20393.58812;28;1;-1845;11.2
45215;4.389497222;50.54121111;97795.66838;28;1;-1845;8.1
45252;4.388375;50.54093056;97832.69865;28;1;-1845;3.5
45729;4.389683333;50.54131111;98309.64929;28;1;-1845;3.2
48573;4.392441667;50.54216111;101153.5057;28;1;-1845;10.9
48757;4.392958333;50.54234444;101337.5237;28;1;-1845;11
48871;4.389527778;50.54150278;101451.4837;28;1;-1845;10.2
